order_id,line_number,product_id,quantity,unit_price,line_revenue
O0000257,1,P0030,1,37.94,37.94
O0000257,2,P0057,1,40.4,40.4
O0000257,3,P0061,1,129.09,129.09
O0000257,4,P0012,1,80.31,80.31
O0000258,1,P0073,1,56.34,56.34
O0000259,1,P0043,1,30.05,30.05
O0000259,2,P0045,1,66.67,66.67
O0000259,3,P0059,1,98.25,98.25
O0000259,4,P0016,1,58.47,58.47
O0000260,1,P0042,1,79.38,79.38
O0000260,2,P0031,2,29.37,58.74
O0000260,3,P0002,2,47.11,94.22
O0000260,4,P0043,1,30.05,30.05
O0000260,5,P0065,1,71.97,71.97
O0000261,1,P0057,2,40.4,80.8
O0000261,2,P0047,1,109.33,109.33
O0000261,3,P0068,2,28.98,57.96
O0000261,4,P0038,1,68.95,68.95
O0000262,1,P0024,1,37.29,37.29
O0000262,2,P0059,2,98.25,196.5
O0000263,1,P0001,1,39.81,39.81
O0000263,2,P0068,2,28.98,57.96
O0000263,3,P0036,1,58.17,58.17
O0000264,1,P0065,1,71.97,71.97
O0000264,2,P0024,1,37.29,37.29
O0000265,1,P0067,2,28.46,56.92
O0000265,2,P0024,2,37.29,74.58
O0000265,3,P0006,1,33.97,33.97
O0000266,1,P0042,1,79.38,79.38
O0000266,2,P0001,2,39.81,79.62
O0000266,3,P0065,1,71.97,71.97
O0000266,4,P0025,1,24.47,24.47
O0000267,1,P0073,1,56.34,56.34
O0000267,2,P0001,1,39.81,39.81
O0000268,1,P0014,1,47.23,47.23
O0000268,2,P0012,1,80.31,80.31
O0000268,3,P0051,1,68.42,68.42
O0000269,1,P0035,1,58.41,58.41
O0000269,2,P0046,2,77.37,154.74
O0000269,3,P0052,2,88.0,176.0
O0000270,1,P0054,1,110.67,110.67
O0000270,2,P0065,2,71.97,143.94
O0000271,1,P0042,1,79.38,79.38
O0000271,2,P0051,1,68.42,68.42
O0000272,1,P0059,2,98.25,196.5
O0000272,2,P0031,2,29.37,58.74
O0000273,1,P0020,1,54.21,54.21
O0000273,2,P0061,1,129.09,129.09
O0000273,3,P0057,3,40.4,121.2
O0000273,4,P0030,1,37.94,37.94
O0000273,5,P0042,3,79.38,238.14
O0000274,1,P0039,2,30.31,60.62
O0000275,1,P0032,1,35.8,35.8
O0000275,2,P0042,1,79.38,79.38
O0000276,1,P0024,1,37.29,37.29
O0000276,2,P0036,1,58.17,58.17
O0000276,3,P0001,1,39.81,39.81
O0000276,4,P0064,1,36.46,36.46
O0000276,5,P0061,1,129.09,129.09
O0000276,6,P0054,1,110.67,110.67
O0000277,1,P0024,1,37.29,37.29
O0000278,1,P0073,1,56.34,56.34
O0000278,2,P0032,2,35.8,71.6
O0000278,3,P0006,1,33.97,33.97
O0000279,1,P0017,1,73.25,73.25
O0000280,1,P0005,1,78.89,78.89
O0000280,2,P0001,1,39.81,39.81
O0000280,3,P0059,1,98.25,98.25
O0000280,4,P0009,1,38.06,38.06
O0000281,1,P0051,2,68.42,136.84
O0000282,1,P0042,1,79.38,79.38
O0000282,2,P0047,1,109.33,109.33
O0000282,3,P0070,1,110.67,110.67
O0000283,1,P0065,1,71.97,71.97
O0000283,2,P0002,2,47.11,94.22
O0000284,1,P0065,1,71.97,71.97
O0000284,2,P0024,1,37.29,37.29
O0000284,3,P0018,1,89.68,89.68
O0000284,4,P0023,1,22.84,22.84
O0000284,5,P0051,2,68.42,136.84
O0000284,6,P0057,1,40.4,40.4
O0000285,1,P0010,2,101.78,203.56
O0000285,2,P0009,1,38.06,38.06
O0000285,3,P0064,1,36.46,36.46
O0000285,4,P0065,1,71.97,71.97
O0000285,5,P0002,2,47.11,94.22
O0000285,6,P0012,2,80.31,160.62
O0000286,1,P0018,3,89.68,269.04
O0000286,2,P0001,1,39.81,39.81
O0000287,1,P0065,1,71.97,71.97
O0000287,2,P0046,1,77.37,77.37
O0000287,3,P0022,1,23.36,23.36
O0000287,4,P0012,1,80.31,80.31
O0000287,5,P0005,1,78.89,78.89
O0000287,6,P0047,1,109.33,109.33
O0000288,1,P0021,1,65.9,65.9
O0000289,1,P0055,1,52.43,52.43
O0000290,1,P0024,1,37.29,37.29
O0000290,2,P0055,1,52.43,52.43
O0000290,3,P0057,2,40.4,80.8
O0000290,4,P0065,1,71.97,71.97
O0000290,5,P0049,1,63.74,63.74
O0000291,1,P0041,1,51.83,51.83
O0000292,1,P0025,2,24.47,48.94
O0000292,2,P0065,1,71.97,71.97
O0000292,3,P0042,1,79.38,79.38
O0000292,4,P0055,1,52.43,52.43
O0000292,5,P0012,1,80.31,80.31
O0000293,1,P0024,1,37.29,37.29
O0000293,2,P0008,1,28.73,28.73
O0000293,3,P0047,3,109.33,327.99
O0000294,1,P0031,2,29.37,58.74
O0000294,2,P0033,2,99.37,198.74
O0000294,3,P0049,1,63.74,63.74
O0000294,4,P0057,1,40.4,40.4
O0000294,5,P0060,1,55.12,55.12
O0000294,6,P0005,1,78.89,78.89
O0000295,1,P0006,1,33.97,33.97
O0000296,1,P0018,1,89.68,89.68
O0000296,2,P0049,2,63.74,127.48
O0000296,3,P0001,1,39.81,39.81
O0000297,1,P0018,1,89.68,89.68
O0000297,2,P0010,1,101.78,101.78
O0000297,3,P0045,1,66.67,66.67
O0000298,1,P0061,1,129.09,129.09
O0000298,2,P0024,1,37.29,37.29
O0000299,1,P0025,1,24.47,24.47
O0000299,2,P0043,1,30.05,30.05
O0000299,3,P0016,1,58.47,58.47
O0000300,1,P0021,2,65.9,131.8
O0000300,2,P0055,1,52.43,52.43
O0000300,3,P0036,1,58.17,58.17
O0000301,1,P0014,1,47.23,47.23
O0000301,2,P0045,1,66.67,66.67
O0000302,1,P0038,1,68.95,68.95
O0000302,2,P0024,1,37.29,37.29
O0000302,3,P0050,1,82.83,82.83
O0000303,1,P0049,1,63.74,63.74
O0000303,2,P0001,2,39.81,79.62
O0000304,1,P0024,1,37.29,37.29
O0000305,1,P0031,1,29.37,29.37
O0000305,2,P0065,1,71.97,71.97
O0000305,3,P0046,1,77.37,77.37
O0000306,1,P0026,1,48.94,48.94
O0000306,2,P0065,1,71.97,71.97
O0000306,3,P0037,1,53.44,53.44
O0000307,1,P0006,2,33.97,67.94
O0000307,2,P0018,1,89.68,89.68
O0000307,3,P0047,1,109.33,109.33
O0000308,1,P0043,1,30.05,30.05
O0000309,1,P0005,1,78.89,78.89
O0000310,1,P0069,2,21.83,43.66
O0000310,2,P0059,1,98.25,98.25
O0000311,1,P0042,1,79.38,79.38
O0000312,1,P0024,1,37.29,37.29
O0000312,2,P0006,1,33.97,33.97
O0000312,3,P0065,1,71.97,71.97
O0000313,1,P0019,1,58.43,58.43
O0000313,2,P0024,1,37.29,37.29
O0000314,1,P0048,1,99.03,99.03
O0000314,2,P0024,1,37.29,37.29
O0000315,1,P0025,1,24.47,24.47
O0000315,2,P0016,1,58.47,58.47
O0000315,3,P0065,1,71.97,71.97
O0000315,4,P0010,2,101.78,203.56
O0000315,5,P0024,1,37.29,37.29
O0000315,6,P0015,3,85.65,256.95
O0000316,1,P0065,1,71.97,71.97
O0000317,1,P0051,2,68.42,136.84
O0000317,2,P0006,1,33.97,33.97
O0000318,1,P0031,1,29.37,29.37
O0000318,2,P0068,3,28.98,86.94
O0000319,1,P0036,1,58.17,58.17
O0000319,2,P0006,1,33.97,33.97
O0000319,3,P0049,1,63.74,63.74
O0000319,4,P0031,1,29.37,29.37
O0000320,1,P0073,1,56.34,56.34
O0000321,1,P0005,1,78.89,78.89
O0000321,2,P0025,1,24.47,24.47
O0000321,3,P0065,1,71.97,71.97
O0000321,4,P0039,1,30.31,30.31
O0000322,1,P0060,1,55.12,55.12
O0000322,2,P0065,2,71.97,143.94
O0000323,1,P0068,2,28.98,57.96
O0000323,2,P0045,3,66.67,200.01
O0000324,1,P0038,2,68.95,137.9
O0000324,2,P0010,1,101.78,101.78
O0000324,3,P0070,2,110.67,221.34
O0000324,4,P0048,1,99.03,99.03
O0000325,1,P0016,1,58.47,58.47
O0000325,2,P0014,1,47.23,47.23
O0000325,3,P0044,2,125.17,250.34
O0000326,1,P0065,2,71.97,143.94
O0000326,2,P0005,1,78.89,78.89
O0000326,3,P0024,2,37.29,74.58
O0000326,4,P0047,2,109.33,218.66
O0000327,1,P0006,1,33.97,33.97
O0000327,2,P0042,1,79.38,79.38
O0000327,3,P0065,2,71.97,143.94
O0000328,1,P0005,1,78.89,78.89
O0000329,1,P0065,1,71.97,71.97
O0000329,2,P0056,3,43.48,130.44
O0000330,1,P0043,1,30.05,30.05
O0000330,2,P0010,1,101.78,101.78
O0000330,3,P0055,1,52.43,52.43
O0000331,1,P0023,3,22.84,68.52
O0000331,2,P0049,1,63.74,63.74
O0000331,3,P0068,1,28.98,28.98
O0000331,4,P0025,2,24.47,48.94
O0000332,1,P0065,2,71.97,143.94
O0000332,2,P0032,1,35.8,35.8
O0000332,3,P0055,1,52.43,52.43
O0000332,4,P0075,1,143.87,143.87
O0000332,5,P0025,1,24.47,24.47
O0000333,1,P0065,1,71.97,71.97
O0000334,1,P0057,1,40.4,40.4
O0000335,1,P0028,1,44.09,44.09
O0000335,2,P0065,1,71.97,71.97
O0000335,3,P0070,1,110.67,110.67
O0000336,1,P0065,2,71.97,143.94
O0000336,2,P0013,2,38.38,76.76
O0000336,3,P0007,1,95.26,95.26
O0000337,1,P0046,3,77.37,232.11
O0000337,2,P0010,1,101.78,101.78
O0000338,1,P0062,1,88.18,88.18
O0000338,2,P0020,1,54.21,54.21
O0000338,3,P0065,1,71.97,71.97
O0000338,4,P0051,1,68.42,68.42
O0000339,1,P0049,1,63.74,63.74
O0000339,2,P0048,1,99.03,99.03
O0000339,3,P0037,1,53.44,53.44
O0000339,4,P0031,1,29.37,29.37
O0000340,1,P0016,1,58.47,58.47
O0000340,2,P0047,2,109.33,218.66
O0000341,1,P0065,2,71.97,143.94
O0000341,2,P0042,1,79.38,79.38
O0000341,3,P0023,1,22.84,22.84
O0000342,1,P0024,1,37.29,37.29
O0000342,2,P0065,2,71.97,143.94
O0000343,1,P0007,2,95.26,190.52
O0000344,1,P0032,1,35.8,35.8
O0000344,2,P0046,1,77.37,77.37
O0000344,3,P0015,1,85.65,85.65
O0000344,4,P0055,1,52.43,52.43
O0000345,1,P0043,1,30.05,30.05
O0000346,1,P0036,1,58.17,58.17
O0000347,1,P0055,1,52.43,52.43
O0000347,2,P0013,1,38.38,38.38
O0000347,3,P0065,1,71.97,71.97
O0000348,1,P0032,1,35.8,35.8
O0000348,2,P0068,1,28.98,28.98
O0000348,3,P0025,2,24.47,48.94
O0000348,4,P0023,3,22.84,68.52
O0000348,5,P0064,1,36.46,36.46
O0000349,1,P0065,1,71.97,71.97
O0000349,2,P0021,1,65.9,65.9
O0000350,1,P0069,1,21.83,21.83
O0000350,2,P0024,1,37.29,37.29
O0000351,1,P0024,1,37.29,37.29
O0000351,2,P0043,2,30.05,60.1
O0000351,3,P0038,1,68.95,68.95
O0000351,4,P0025,1,24.47,24.47
O0000351,5,P0042,1,79.38,79.38
O0000352,1,P0032,1,35.8,35.8
O0000352,2,P0030,2,37.94,75.88
O0000353,1,P0049,2,63.74,127.48
O0000354,1,P0012,1,80.31,80.31
O0000354,2,P0036,2,58.17,116.34
O0000354,3,P0001,1,39.81,39.81
O0000355,1,P0002,2,47.11,94.22
O0000355,2,P0059,1,98.25,98.25
O0000355,3,P0049,1,63.74,63.74
O0000355,4,P0065,1,71.97,71.97
O0000355,5,P0068,1,28.98,28.98
O0000355,6,P0064,1,36.46,36.46
O0000356,1,P0043,1,30.05,30.05
O0000356,2,P0065,2,71.97,143.94
O0000356,3,P0050,2,82.83,165.66
O0000356,4,P0038,1,68.95,68.95
O0000356,5,P0049,2,63.74,127.48
O0000357,1,P0073,1,56.34,56.34
O0000357,2,P0025,1,24.47,24.47
O0000357,3,P0022,1,23.36,23.36
O0000358,1,P0043,2,30.05,60.1
O0000358,2,P0032,1,35.8,35.8
O0000358,3,P0055,1,52.43,52.43
O0000359,1,P0024,1,37.29,37.29
O0000360,1,P0065,1,71.97,71.97
O0000360,2,P0066,2,100.59,201.18
O0000360,3,P0013,1,38.38,38.38
O0000360,4,P0059,2,98.25,196.5
O0000360,5,P0038,1,68.95,68.95
O0000361,1,P0059,2,98.25,196.5
O0000361,2,P0016,1,58.47,58.47
O0000361,3,P0036,2,58.17,116.34
O0000362,1,P0036,2,58.17,116.34
O0000362,2,P0065,2,71.97,143.94
O0000362,3,P0051,2,68.42,136.84
O0000363,1,P0024,2,37.29,74.58
O0000364,1,P0066,1,100.59,100.59
O0000364,2,P0009,1,38.06,38.06
O0000365,1,P0047,1,109.33,109.33
O0000365,2,P0019,2,58.43,116.86
O0000365,3,P0070,1,110.67,110.67
O0000365,4,P0072,1,37.63,37.63
O0000366,1,P0049,1,63.74,63.74
O0000366,2,P0010,1,101.78,101.78
O0000366,3,P0005,3,78.89,236.67
O0000366,4,P0051,1,68.42,68.42
O0000367,1,P0014,1,47.23,47.23
O0000367,2,P0037,1,53.44,53.44
O0000368,1,P0061,1,129.09,129.09
O0000368,2,P0065,3,71.97,215.91
O0000368,3,P0002,1,47.11,47.11
O0000369,1,P0065,3,71.97,215.91
O0000369,2,P0057,1,40.4,40.4
O0000369,3,P0054,1,110.67,110.67
O0000369,4,P0001,3,39.81,119.43
O0000370,1,P0020,1,54.21,54.21
O0000370,2,P0024,1,37.29,37.29
O0000370,3,P0056,3,43.48,130.44
O0000370,4,P0070,1,110.67,110.67
O0000371,1,P0055,1,52.43,52.43
O0000371,2,P0046,1,77.37,77.37
O0000371,3,P0010,2,101.78,203.56
O0000372,1,P0001,1,39.81,39.81
O0000373,1,P0030,1,37.94,37.94
O0000374,1,P0042,1,79.38,79.38
O0000374,2,P0006,1,33.97,33.97
O0000374,3,P0059,1,98.25,98.25
O0000375,1,P0057,1,40.4,40.4
O0000375,2,P0031,1,29.37,29.37
O0000376,1,P0006,1,33.97,33.97
O0000377,1,P0004,3,47.94,143.82
O0000378,1,P0045,2,66.67,133.34
O0000378,2,P0005,1,78.89,78.89
O0000378,3,P0057,1,40.4,40.4
O0000378,4,P0065,1,71.97,71.97
O0000378,5,P0009,2,38.06,76.12
O0000378,6,P0051,1,68.42,68.42
O0000379,1,P0024,3,37.29,111.87
O0000379,2,P0065,1,71.97,71.97
O0000379,3,P0054,1,110.67,110.67
O0000379,4,P0066,1,100.59,100.59
O0000379,5,P0034,2,85.17,170.34
O0000379,6,P0060,1,55.12,55.12
O0000380,1,P0065,1,71.97,71.97
O0000380,2,P0024,1,37.29,37.29
O0000380,3,P0042,1,79.38,79.38
O0000380,4,P0038,1,68.95,68.95
O0000380,5,P0006,1,33.97,33.97
O0000380,6,P0007,1,95.26,95.26
O0000381,1,P0047,1,109.33,109.33
O0000381,2,P0038,1,68.95,68.95
O0000382,1,P0042,1,79.38,79.38
O0000382,2,P0040,1,22.29,22.29
O0000383,1,P0025,1,24.47,24.47
O0000383,2,P0002,2,47.11,94.22
O0000384,1,P0068,1,28.98,28.98
O0000384,2,P0059,1,98.25,98.25
O0000384,3,P0065,2,71.97,143.94
O0000385,1,P0042,1,79.38,79.38
O0000385,2,P0033,1,99.37,99.37
O0000386,1,P0061,2,129.09,258.18
O0000386,2,P0065,2,71.97,143.94
O0000387,1,P0025,1,24.47,24.47
O0000387,2,P0030,2,37.94,75.88
O0000387,3,P0001,1,39.81,39.81
O0000387,4,P0042,1,79.38,79.38
O0000387,5,P0009,1,38.06,38.06
O0000388,1,P0065,1,71.97,71.97
O0000388,2,P0035,1,58.41,58.41
O0000388,3,P0069,1,21.83,21.83
O0000388,4,P0006,1,33.97,33.97
O0000388,5,P0068,1,28.98,28.98
O0000389,1,P0043,1,30.05,30.05
O0000389,2,P0054,1,110.67,110.67
O0000390,1,P0025,1,24.47,24.47
O0000391,1,P0075,1,143.87,143.87
O0000391,2,P0038,1,68.95,68.95
O0000391,3,P0024,1,37.29,37.29
O0000392,1,P0046,1,77.37,77.37
O0000392,2,P0055,1,52.43,52.43
O0000393,1,P0033,1,99.37,99.37
O0000393,2,P0010,2,101.78,203.56
O0000394,1,P0043,2,30.05,60.1
O0000394,2,P0018,2,89.68,179.36
O0000394,3,P0005,1,78.89,78.89
O0000395,1,P0055,1,52.43,52.43
O0000396,1,P0043,1,30.05,30.05
O0000397,1,P0043,1,30.05,30.05
O0000397,2,P0040,1,22.29,22.29
O0000397,3,P0024,1,37.29,37.29
O0000397,4,P0030,1,37.94,37.94
O0000398,1,P0065,2,71.97,143.94
O0000398,2,P0009,1,38.06,38.06
O0000398,3,P0034,1,85.17,85.17
O0000398,4,P0035,2,58.41,116.82
O0000398,5,P0036,1,58.17,58.17
O0000399,1,P0012,2,80.31,160.62
O0000399,2,P0020,2,54.21,108.42
O0000399,3,P0024,1,37.29,37.29
O0000399,4,P0068,1,28.98,28.98
O0000399,5,P0046,1,77.37,77.37
O0000399,6,P0018,1,89.68,89.68
O0000400,1,P0046,1,77.37,77.37
O0000400,2,P0033,2,99.37,198.74
O0000400,3,P0036,2,58.17,116.34
O0000401,1,P0038,1,68.95,68.95
O0000401,2,P0056,1,43.48,43.48
O0000401,3,P0034,2,85.17,170.34
O0000401,4,P0014,1,47.23,47.23
O0000402,1,P0025,1,24.47,24.47
O0000402,2,P0001,1,39.81,39.81
O0000402,3,P0059,1,98.25,98.25
O0000402,4,P0043,1,30.05,30.05
O0000402,5,P0015,1,85.65,85.65
O0000403,1,P0065,1,71.97,71.97
O0000403,2,P0022,1,23.36,23.36
O0000404,1,P0065,1,71.97,71.97
O0000404,2,P0025,2,24.47,48.94
O0000404,3,P0030,3,37.94,113.82
O0000405,1,P0065,2,71.97,143.94
O0000405,2,P0031,2,29.37,58.74
O0000406,1,P0006,1,33.97,33.97
O0000406,2,P0065,2,71.97,143.94
O0000407,1,P0023,1,22.84,22.84
O0000407,2,P0070,1,110.67,110.67
O0000408,1,P0057,1,40.4,40.4
O0000408,2,P0018,1,89.68,89.68
O0000409,1,P0025,1,24.47,24.47
O0000409,2,P0024,1,37.29,37.29
O0000409,3,P0057,1,40.4,40.4
O0000410,1,P0068,2,28.98,57.96
O0000410,2,P0025,1,24.47,24.47
O0000410,3,P0061,1,129.09,129.09
O0000410,4,P0038,1,68.95,68.95
O0000410,5,P0024,1,37.29,37.29
O0000411,1,P0032,1,35.8,35.8
O0000411,2,P0065,1,71.97,71.97
O0000412,1,P0065,1,71.97,71.97
O0000412,2,P0060,1,55.12,55.12
O0000412,3,P0005,1,78.89,78.89
O0000412,4,P0043,1,30.05,30.05
O0000412,5,P0030,1,37.94,37.94
O0000412,6,P0014,1,47.23,47.23
O0000413,1,P0025,1,24.47,24.47
O0000414,1,P0012,2,80.31,160.62
O0000414,2,P0043,1,30.05,30.05
O0000414,3,P0001,2,39.81,79.62
O0000415,1,P0065,1,71.97,71.97
O0000415,2,P0042,1,79.38,79.38
O0000415,3,P0069,1,21.83,21.83
O0000415,4,P0010,1,101.78,101.78
O0000416,1,P0065,1,71.97,71.97
O0000416,2,P0049,1,63.74,63.74
O0000416,3,P0067,1,28.46,28.46
O0000417,1,P0008,1,28.73,28.73
O0000417,2,P0024,1,37.29,37.29
O0000418,1,P0024,1,37.29,37.29
O0000418,2,P0054,1,110.67,110.67
O0000418,3,P0025,2,24.47,48.94
O0000418,4,P0033,1,99.37,99.37
O0000419,1,P0014,1,47.23,47.23
O0000419,2,P0050,1,82.83,82.83
O0000419,3,P0065,1,71.97,71.97
O0000420,1,P0013,2,38.38,76.76
O0000421,1,P0024,1,37.29,37.29
O0000421,2,P0001,1,39.81,39.81
O0000421,3,P0065,1,71.97,71.97
O0000422,1,P0055,1,52.43,52.43
O0000422,2,P0059,1,98.25,98.25
O0000423,1,P0058,1,92.1,92.1
O0000423,2,P0007,2,95.26,190.52
O0000423,3,P0001,1,39.81,39.81
O0000423,4,P0055,1,52.43,52.43
O0000424,1,P0025,1,24.47,24.47
O0000425,1,P0056,1,43.48,43.48
O0000426,1,P0070,1,110.67,110.67
O0000426,2,P0043,1,30.05,30.05
O0000427,1,P0021,3,65.9,197.7
O0000427,2,P0024,1,37.29,37.29
O0000428,1,P0027,1,49.51,49.51
O0000428,2,P0055,2,52.43,104.86
O0000428,3,P0065,1,71.97,71.97
O0000428,4,P0033,2,99.37,198.74
O0000429,1,P0043,1,30.05,30.05
O0000429,2,P0067,1,28.46,28.46
O0000429,3,P0036,2,58.17,116.34
O0000429,4,P0072,2,37.63,75.26
O0000429,5,P0069,1,21.83,21.83
O0000430,1,P0057,1,40.4,40.4
O0000430,2,P0011,2,45.27,90.54
O0000431,1,P0024,3,37.29,111.87
O0000431,2,P0025,1,24.47,24.47
O0000432,1,P0025,3,24.47,73.41
O0000432,2,P0070,1,110.67,110.67
O0000432,3,P0057,1,40.4,40.4
O0000432,4,P0059,3,98.25,294.75
O0000433,1,P0027,1,49.51,49.51
O0000433,2,P0070,1,110.67,110.67
O0000434,1,P0043,3,30.05,90.15
O0000434,2,P0001,1,39.81,39.81
O0000434,3,P0065,1,71.97,71.97
O0000434,4,P0057,1,40.4,40.4
O0000435,1,P0033,1,99.37,99.37
O0000435,2,P0005,2,78.89,157.78
O0000435,3,P0046,1,77.37,77.37
O0000435,4,P0032,2,35.8,71.6
O0000436,1,P0025,1,24.47,24.47
O0000436,2,P0002,1,47.11,47.11
O0000437,1,P0024,1,37.29,37.29
O0000437,2,P0025,1,24.47,24.47
O0000438,1,P0016,1,58.47,58.47
O0000438,2,P0046,1,77.37,77.37
O0000438,3,P0024,1,37.29,37.29
O0000438,4,P0065,1,71.97,71.97
O0000438,5,P0012,1,80.31,80.31
O0000439,1,P0046,1,77.37,77.37
O0000439,2,P0042,1,79.38,79.38
O0000439,3,P0005,1,78.89,78.89
O0000440,1,P0056,2,43.48,86.96
O0000441,1,P0006,2,33.97,67.94
O0000442,1,P0014,1,47.23,47.23
O0000442,2,P0055,1,52.43,52.43
O0000442,3,P0042,1,79.38,79.38
O0000443,1,P0007,1,95.26,95.26
O0000443,2,P0066,1,100.59,100.59
O0000443,3,P0055,1,52.43,52.43
O0000444,1,P0037,1,53.44,53.44
O0000444,2,P0048,1,99.03,99.03
O0000444,3,P0018,1,89.68,89.68
O0000445,1,P0065,1,71.97,71.97
O0000445,2,P0064,1,36.46,36.46
O0000445,3,P0004,1,47.94,47.94
O0000445,4,P0024,1,37.29,37.29
O0000446,1,P0070,1,110.67,110.67
O0000446,2,P0071,1,63.13,63.13
O0000446,3,P0059,1,98.25,98.25
O0000446,4,P0013,1,38.38,38.38
O0000446,5,P0030,1,37.94,37.94
O0000447,1,P0064,1,36.46,36.46
O0000447,2,P0042,1,79.38,79.38
O0000448,1,P0024,1,37.29,37.29
O0000448,2,P0019,2,58.43,116.86
O0000448,3,P0009,3,38.06,114.18
O0000449,1,P0051,2,68.42,136.84
O0000449,2,P0014,1,47.23,47.23
O0000449,3,P0040,1,22.29,22.29
O0000450,1,P0036,1,58.17,58.17
O0000450,2,P0059,1,98.25,98.25
O0000451,1,P0056,1,43.48,43.48
O0000452,1,P0018,1,89.68,89.68
O0000452,2,P0042,1,79.38,79.38
O0000452,3,P0024,1,37.29,37.29
O0000452,4,P0046,1,77.37,77.37
O0000453,1,P0042,1,79.38,79.38
O0000453,2,P0032,1,35.8,35.8
O0000453,3,P0047,1,109.33,109.33
O0000454,1,P0002,1,47.11,47.11
O0000454,2,P0065,1,71.97,71.97
O0000454,3,P0059,1,98.25,98.25
O0000454,4,P0042,1,79.38,79.38
O0000454,5,P0005,1,78.89,78.89
O0000454,6,P0036,1,58.17,58.17
O0000455,1,P0013,2,38.38,76.76
O0000455,2,P0006,1,33.97,33.97
O0000455,3,P0018,1,89.68,89.68
O0000455,4,P0057,3,40.4,121.2
O0000456,1,P0024,2,37.29,74.58
O0000457,1,P0054,3,110.67,332.01
O0000457,2,P0005,1,78.89,78.89
O0000458,1,P0043,3,30.05,90.15
O0000458,2,P0022,1,23.36,23.36
O0000458,3,P0018,2,89.68,179.36
O0000459,1,P0070,1,110.67,110.67
O0000459,2,P0065,1,71.97,71.97
O0000459,3,P0046,1,77.37,77.37
O0000460,1,P0059,1,98.25,98.25
O0000460,2,P0043,3,30.05,90.15
O0000461,1,P0024,1,37.29,37.29
O0000462,1,P0006,1,33.97,33.97
O0000463,1,P0068,2,28.98,57.96
O0000464,1,P0065,1,71.97,71.97
O0000464,2,P0040,1,22.29,22.29
O0000464,3,P0037,1,53.44,53.44
O0000465,1,P0051,2,68.42,136.84
O0000465,2,P0024,2,37.29,74.58
O0000466,1,P0010,1,101.78,101.78
O0000466,2,P0030,1,37.94,37.94
O0000466,3,P0006,1,33.97,33.97
O0000467,1,P0065,1,71.97,71.97
O0000467,2,P0002,1,47.11,47.11
O0000468,1,P0042,1,79.38,79.38
O0000468,2,P0025,1,24.47,24.47
O0000468,3,P0006,1,33.97,33.97
O0000468,4,P0051,1,68.42,68.42
O0000468,5,P0070,1,110.67,110.67
O0000468,6,P0065,2,71.97,143.94
O0000469,1,P0024,1,37.29,37.29
O0000469,2,P0065,2,71.97,143.94
O0000470,1,P0065,1,71.97,71.97
O0000470,2,P0005,2,78.89,157.78
O0000470,3,P0002,1,47.11,47.11
O0000470,4,P0047,1,109.33,109.33
O0000470,5,P0020,1,54.21,54.21
O0000471,1,P0039,2,30.31,60.62
O0000471,2,P0036,1,58.17,58.17
O0000471,3,P0010,2,101.78,203.56
O0000471,4,P0057,1,40.4,40.4
O0000472,1,P0005,1,78.89,78.89
O0000472,2,P0037,1,53.44,53.44
O0000472,3,P0028,1,44.09,44.09
O0000473,1,P0059,1,98.25,98.25
O0000473,2,P0024,1,37.29,37.29
O0000473,3,P0065,1,71.97,71.97
O0000474,1,P0047,3,109.33,327.99
O0000474,2,P0060,1,55.12,55.12
O0000474,3,P0024,2,37.29,74.58
O0000475,1,P0001,2,39.81,79.62
O0000476,1,P0061,1,129.09,129.09
O0000476,2,P0065,1,71.97,71.97
O0000476,3,P0036,1,58.17,58.17
O0000476,4,P0037,1,53.44,53.44
O0000476,5,P0063,1,54.3,54.3
O0000477,1,P0039,1,30.31,30.31
O0000477,2,P0001,1,39.81,39.81
O0000477,3,P0057,1,40.4,40.4
O0000478,1,P0025,1,24.47,24.47
O0000478,2,P0024,1,37.29,37.29
O0000479,1,P0027,1,49.51,49.51
O0000479,2,P0065,1,71.97,71.97
O0000480,1,P0042,1,79.38,79.38
O0000480,2,P0046,2,77.37,154.74
O0000481,1,P0006,1,33.97,33.97
O0000481,2,P0055,1,52.43,52.43
O0000481,3,P0021,1,65.9,65.9
O0000481,4,P0065,2,71.97,143.94
O0000481,5,P0015,2,85.65,171.3
O0000482,1,P0031,1,29.37,29.37
O0000482,2,P0039,3,30.31,90.93
O0000482,3,P0014,1,47.23,47.23
O0000482,4,P0032,1,35.8,35.8
O0000482,5,P0059,1,98.25,98.25
O0000483,1,P0065,2,71.97,143.94
O0000483,2,P0059,1,98.25,98.25
O0000484,1,P0063,1,54.3,54.3
O0000484,2,P0065,1,71.97,71.97
O0000484,3,P0056,1,43.48,43.48
O0000484,4,P0047,1,109.33,109.33
O0000484,5,P0009,2,38.06,76.12
O0000485,1,P0065,1,71.97,71.97
O0000486,1,P0065,1,71.97,71.97
O0000486,2,P0050,1,82.83,82.83
O0000486,3,P0024,3,37.29,111.87
O0000487,1,P0060,1,55.12,55.12
O0000488,1,P0057,1,40.4,40.4
O0000488,2,P0065,2,71.97,143.94
O0000488,3,P0049,1,63.74,63.74
O0000488,4,P0013,1,38.38,38.38
O0000488,5,P0005,1,78.89,78.89
O0000489,1,P0012,2,80.31,160.62
O0000489,2,P0053,2,32.46,64.92
O0000489,3,P0005,2,78.89,157.78
O0000490,1,P0037,1,53.44,53.44
