order_id,customer_id,store_id,order_datetime,order_status,payment_method,delivery_distance_km,delivery_type
O0000334,C00846,S024,2025-11-29 17:54:00,Completed,UPI,1150.26,Standard
O0000335,C09314,S005,2025-03-08 21:18:00,Cancelled,UPI,1347.47,Standard
O0000336,C11816,S001,2025-08-02 12:11:00,Completed,UPI,1350.13,Standard
O0000337,C05285,S004,2025-12-13 16:48:00,Completed,UPI,1657.13,Standard
O0000338,C09042,S014,2025-10-28 13:49:00,Completed,UPI,837.17,Standard
O0000339,C11332,S019,2025-06-28 13:48:00,Completed,Card,8.54,Express
O0000340,C08407,S019,2025-11-15 17:07:00,Completed,UPI,15.35,Standard
O0000341,C05012,S008,2025-04-21 13:06:00,Completed,Wallet,833.65,Standard
O0000342,C01323,S010,2025-08-29 22:20:00,Completed,Card,833.31,Standard
O0000343,C03344,S010,2025-03-02 13:40:00,Completed,Cash on Delivery,1737.52,Standard
O0000344,C02934,S006,2025-08-03 11:23:00,Completed,Card,1553.43,Standard
O0000345,C02139,S015,2025-10-04 14:21:00,Completed,UPI,1670.49,Standard
O0000346,C03400,S012,2025-03-14 13:17:00,Completed,Cash on Delivery,7.41,Standard
O0000347,C01993,S016,2025-08-28 18:46:00,Completed,Wallet,838.95,Standard
O0000348,C01576,S009,2025-03-10 19:24:00,Completed,UPI,1357.66,Standard
O0000349,C05341,S005,2025-10-24 16:48:00,Completed,Wallet,1148.25,Standard
O0000350,C09713,S019,2025-07-10 20:26:00,Completed,Wallet,1552.52,Standard
O0000351,C03476,S010,2025-02-26 19:15:00,Completed,UPI,1749.55,Standard
O0000352,C04768,S008,2025-10-27 15:58:00,Completed,Wallet,7.1,Express
O0000353,C11494,S013,2025-07-16 19:37:00,Completed,Card,1737.23,Standard
O0000354,C11067,S012,2025-05-07 13:09:00,Cancelled,UPI,1149.13,Standard
O0000355,C06215,S001,2025-06-03 16:45:00,Completed,UPI,5.7,Standard
O0000356,C01691,S013,2025-12-09 21:55:00,Completed,UPI,1359.63,Standard
O0000357,C11726,S018,2025-03-19 17:57:00,Completed,Wallet,1737.2,Standard
O0000358,C03300,S010,2025-02-25 20:06:00,Completed,UPI,843.03,Express
O0000359,C01144,S020,2025-08-03 21:03:00,Completed,UPI,1162.47,Standard
O0000360,C09759,S006,2025-08-02 08:43:00,Completed,Cash on Delivery,847.9,Standard
O0000361,C10919,S010,2025-02-23 13:28:00,Completed,Wallet,847.83,Standard
O0000362,C08723,S009,2025-02-09 15:40:00,Completed,UPI,11.3,Standard
O0000363,C09113,S021,2025-10-10 19:41:00,Completed,UPI,1362.25,Express
O0000364,C06069,S019,2025-07-20 20:01:00,Completed,Cash on Delivery,1350.75,Standard
O0000365,C09954,S018,2025-05-15 23:32:00,Completed,Card,838.92,Standard
O0000366,C03176,S021,2025-07-03 13:01:00,Completed,UPI,1156.22,Standard
O0000367,C01893,S008,2025-04-23 19:13:00,Cancelled,Wallet,16.99,Standard
O0000368,C09986,S010,2025-08-30 12:01:00,Completed,UPI,838.29,Standard
O0000369,C03422,S010,2025-06-11 20:41:00,Completed,Wallet,12.19,Standard
O0000370,C10829,S016,2025-05-13 09:57:00,Completed,Card,1153.03,Express
O0000371,C08576,S010,2025-03-26 22:39:00,Completed,UPI,1733.62,Express
O0000372,C08948,S010,2025-08-07 13:57:00,Completed,Wallet,829.12,Express
O0000373,C03855,S009,2025-06-11 21:26:00,Completed,UPI,1729.6,Standard
O0000374,C01109,S019,2025-10-25 16:15:00,Completed,UPI,1550.45,Standard
O0000375,C07735,S016,2025-09-21 17:36:00,Completed,UPI,1147.52,Standard
O0000376,C09187,S013,2025-08-27 16:57:00,Cancelled,Card,1742.92,Express
O0000377,C00199,S010,2025-01-25 21:10:00,Completed,Cash on Delivery,1736.63,Express
O0000378,C07605,S016,2025-02-11 20:48:00,Cancelled,Wallet,8.52,Standard
O0000379,C06171,S006,2025-12-14 21:51:00,Completed,Cash on Delivery,8.43,Standard
O0000380,C11769,S018,2025-01-02 16:35:00,Completed,UPI,11.44,Standard
O0000381,C07241,S021,2025-09-18 20:46:00,Completed,Wallet,1160.37,Standard
O0000382,C02078,S009,2025-01-06 21:28:00,Completed,Wallet,10.85,Express
O0000383,C08370,S002,2025-05-09 10:23:00,Completed,UPI,1553.49,Express
O0000384,C03385,S012,2025-11-09 21:06:00,Completed,Wallet,12.96,Express
O0000385,C10283,S017,2025-01-11 13:43:00,Cancelled,UPI,9.71,Standard
O0000386,C00900,S006,2025-06-18 11:08:00,Completed,Wallet,1743.66,Standard
O0000387,C07249,S010,2025-12-19 19:54:00,Completed,Card,1725.99,Express
O0000388,C04198,S005,2025-09-24 23:39:00,Cancelled,Card,1730.12,Standard
O0000389,C05124,S004,2025-05-27 14:31:00,Completed,Card,1140.9,Standard
O0000390,C05411,S013,2025-12-11 16:54:00,Completed,UPI,1746.54,Standard
O0000391,C05098,S010,2025-04-01 17:18:00,Completed,UPI,1564.34,Express
O0000392,C06874,S004,2025-03-30 10:02:00,Completed,Card,15.95,Express
O0000393,C02839,S007,2025-03-09 14:35:00,Completed,Card,1561.45,Standard
O0000394,C06948,S001,2025-04-21 21:13:00,Completed,UPI,1159.0,Express
O0000395,C01517,S021,2025-08-05 18:06:00,Completed,Wallet,26.05,Express
O0000396,C01507,S023,2025-07-20 12:28:00,Completed,Wallet,1343.84,Standard
O0000397,C10995,S010,2025-02-07 20:07:00,Completed,Card,14.02,Express
O0000398,C00557,S015,2025-03-05 15:48:00,Completed,Card,1338.46,Standard
O0000399,C09906,S008,2025-04-13 20:28:00,Completed,UPI,8.71,Standard
O0000400,C11145,S002,2025-05-23 19:21:00,Cancelled,Card,1731.45,Standard
O0000401,C09695,S011,2025-03-14 13:42:00,Completed,UPI,1677.72,Express
O0000402,C11360,S021,2025-09-30 20:41:00,Completed,UPI,1355.99,Express
O0000403,C00022,S019,2025-02-02 19:34:00,Completed,UPI,1670.58,Express
O0000404,C00046,S014,2025-09-10 12:05:00,Completed,Card,7.68,Standard
O0000405,C06760,S004,2025-03-26 14:08:00,Cancelled,Wallet,12.41,Standard
O0000406,C00406,S006,2025-08-17 22:57:00,Completed,UPI,1730.18,Standard
O0000407,C10569,S005,2025-06-04 18:20:00,Completed,Card,1343.11,Standard
O0000408,C04709,S022,2025-07-07 20:43:00,Completed,Wallet,827.72,Standard
O0000409,C10978,S021,2025-10-27 21:31:00,Cancelled,Card,1170.78,Standard
O0000410,C00484,S005,2025-08-24 16:02:00,Completed,Cash on Delivery,1157.32,Express
O0000411,C02199,S018,2025-12-17 21:18:00,Completed,Wallet,1552.32,Standard
O0000412,C02802,S010,2025-10-08 19:43:00,Completed,UPI,8.1,Standard
O0000413,C11377,S019,2025-08-01 16:58:00,Completed,Wallet,1338.56,Standard
O0000414,C00854,S001,2025-06-17 17:29:00,Completed,Card,1354.28,Standard
O0000415,C05940,S008,2025-04-17 13:14:00,Completed,UPI,848.14,Express
O0000416,C00800,S010,2025-05-26 20:01:00,Completed,Cash on Delivery,843.46,Express
O0000417,C01519,S009,2025-04-23 18:03:00,Completed,UPI,1357.48,Standard
O0000418,C05513,S006,2025-07-03 22:07:00,Completed,Card,1731.8,Express
O0000419,C09320,S018,2025-08-17 21:44:00,Completed,Wallet,1723.88,Express
O0000420,C04050,S010,2025-06-02 20:11:00,Completed,Card,843.12,Standard
O0000421,C09835,S011,2025-06-03 16:32:00,Completed,UPI,8.04,Standard
O0000422,C09206,S013,2025-07-19 21:14:00,Completed,UPI,6.83,Express
O0000423,C01315,S023,2025-01-30 16:01:00,Completed,UPI,3.56,Express
O0000424,C07920,S010,2025-06-07 19:57:00,Completed,Wallet,1732.3,Standard
O0000425,C08877,S010,2025-09-11 22:38:00,Completed,UPI,5.14,Standard
O0000426,C01791,S010,2025-01-22 21:56:00,Completed,Cash on Delivery,2.27,Standard
O0000427,C05609,S010,2025-02-17 18:44:00,Completed,Card,840.6,Standard
O0000428,C05932,S001,2025-01-29 13:04:00,Completed,Card,1152.54,Standard
O0000429,C01397,S004,2025-07-14 20:17:00,Completed,UPI,13.12,Standard
O0000430,C00525,S001,2025-12-06 22:11:00,Cancelled,Card,1154.68,Standard
O0000431,C09623,S010,2025-05-22 15:08:00,Completed,UPI,1748.09,Standard
O0000432,C08125,S008,2025-03-30 21:40:00,Completed,UPI,1674.17,Express
O0000433,C04864,S005,2025-07-25 18:05:00,Completed,Card,1351.42,Standard
O0000434,C00583,S019,2025-03-27 19:17:00,Completed,UPI,1665.19,Express
O0000435,C07804,S001,2025-04-27 22:54:00,Completed,Wallet,1344.03,Standard
O0000436,C08696,S014,2025-07-21 14:48:00,Cancelled,Card,1550.85,Standard
O0000437,C04990,S001,2025-04-15 16:09:00,Completed,Card,1743.78,Standard
O0000438,C05526,S021,2025-05-31 23:49:00,Completed,Card,1752.9,Standard
O0000439,C11857,S024,2025-04-20 15:27:00,Completed,UPI,1145.82,Standard
O0000440,C10104,S015,2025-02-15 18:04:00,Completed,Cash on Delivery,1563.32,Standard
O0000441,C02025,S021,2025-12-06 19:14:00,Completed,Card,1756.59,Standard
O0000442,C08849,S019,2025-10-22 19:48:00,Completed,UPI,1557.61,Express
O0000443,C08586,S008,2025-02-12 21:27:00,Completed,Card,840.56,Express
O0000444,C04192,S010,2025-04-21 15:06:00,Completed,Wallet,9.41,Standard
O0000445,C04665,S010,2025-10-10 20:46:00,Completed,UPI,5.97,Standard
O0000446,C03048,S022,2025-08-02 18:53:00,Completed,Cash on Delivery,1740.3,Standard
O0000447,C08716,S008,2025-06-20 20:48:00,Completed,Card,825.91,Express
O0000448,C00590,S009,2025-07-12 23:14:00,Completed,Wallet,13.32,Express
O0000449,C11351,S008,2025-05-05 13:24:00,Completed,UPI,1158.85,Standard
O0000450,C03601,S016,2025-01-14 16:16:00,Completed,Wallet,833.73,Express
O0000451,C00918,S012,2025-11-17 23:59:00,Completed,Card,1676.68,Standard
O0000452,C07729,S010,2025-07-05 19:58:00,Completed,Wallet,1554.17,Express
O0000453,C00773,S011,2025-11-05 18:57:00,Completed,Card,13.71,Standard
O0000454,C10555,S011,2025-10-18 15:08:00,Completed,UPI,1661.94,Standard
O0000455,C08595,S024,2025-08-06 15:23:00,Completed,Card,833.56,Standard
O0000456,C00486,S010,2025-05-03 20:25:00,Completed,UPI,1727.68,Standard
O0000457,C02593,S011,2025-11-16 21:59:00,Completed,Card,18.37,Express
O0000458,C07429,S008,2025-04-17 23:54:00,Completed,UPI,1664.84,Standard
O0000459,C04337,S009,2025-03-19 13:54:00,Completed,Cash on Delivery,1158.97,Standard
O0000460,C06592,S021,2025-12-31 17:49:00,Completed,Card,19.04,Standard
O0000461,C05661,S015,2025-10-08 13:45:00,Completed,UPI,1560.43,Express
O0000462,C02257,S005,2025-03-14 19:23:00,Completed,UPI,1343.35,Standard
O0000463,C11943,S004,2025-10-08 16:59:00,Completed,UPI,1149.25,Express
O0000464,C09294,S004,2025-06-21 18:09:00,Completed,Card,1143.0,Standard
O0000465,C10303,S021,2025-06-12 16:55:00,Completed,UPI,1157.47,Express
O0000466,C10536,S010,2025-06-07 18:26:00,Completed,Wallet,840.25,Express
O0000467,C01319,S005,2025-12-31 19:55:00,Completed,UPI,1351.69,Standard
O0000468,C03689,S013,2025-08-10 15:36:00,Completed,Wallet,17.43,Standard
O0000469,C05583,S008,2025-01-29 18:27:00,Completed,Card,1168.42,Standard
O0000470,C03428,S001,2025-02-14 22:57:00,Completed,UPI,1156.78,Standard
O0000471,C11038,S010,2025-01-21 20:42:00,Completed,Cash on Delivery,857.57,Standard
O0000472,C07302,S002,2025-03-14 22:45:00,Completed,Card,1556.0,Standard
O0000473,C00628,S008,2025-12-23 21:55:00,Completed,UPI,1657.89,Express
O0000474,C11502,S001,2025-02-19 19:24:00,Completed,UPI,1738.94,Express
O0000475,C06114,S007,2025-02-22 21:10:00,Completed,Wallet,1548.87,Express
O0000476,C00498,S001,2025-03-19 17:27:00,Completed,Card,1137.18,Standard
O0000477,C00325,S019,2025-08-24 17:38:00,Completed,Card,1349.58,Standard
O0000478,C09973,S021,2025-07-18 13:21:00,Completed,UPI,1167.47,Express
O0000479,C02878,S021,2025-01-27 14:40:00,Completed,UPI,14.64,Standard
O0000480,C08129,S006,2025-09-24 09:28:00,Completed,UPI,1552.09,Express
O0000481,C02566,S010,2025-04-04 18:58:00,Completed,Card,836.05,Standard
O0000482,C11048,S016,2025-07-20 16:39:00,Cancelled,Card,1154.6,Express
O0000483,C08224,S006,2025-05-06 19:31:00,Completed,Wallet,833.05,Standard
O0000484,C10166,S010,2025-02-02 18:25:00,Completed,UPI,841.5,Standard
O0000485,C04728,S007,2025-01-06 19:09:00,Cancelled,Card,1552.29,Standard
O0000486,C05904,S010,2025-05-20 14:38:00,Completed,Card,16.23,Express
O0000487,C05625,S018,2025-05-22 12:38:00,Completed,Cash on Delivery,1544.16,Standard
O0000488,C03565,S018,2025-07-06 19:52:00,Completed,Wallet,1742.81,Express
O0000489,C09690,S004,2025-04-26 22:41:00,Completed,UPI,19.48,Standard
O0000490,C00766,S021,2025-01-30 17:31:00,Completed,Cash on Delivery,1162.6,Express
O0000491,C11200,S016,2025-10-09 18:22:00,Completed,Card,18.92,Standard
O0000492,C09581,S008,2025-07-26 11:34:00,Completed,Card,1676.94,Standard
O0000493,C08256,S022,2025-02-08 13:30:00,Completed,UPI,7.94,Standard
O0000494,C10024,S006,2025-06-19 22:43:00,Completed,Card,827.15,Standard
O0000495,C08456,S010,2025-01-19 14:59:00,Completed,Wallet,1566.27,Standard
O0000496,C02522,S009,2025-01-25 16:14:00,Completed,UPI,7.38,Standard
O0000497,C10609,S017,2025-05-22 15:44:00,Completed,UPI,1142.19,Standard
O0000498,C05166,S018,2025-02-07 14:15:00,Completed,UPI,842.02,Standard
O0000499,C03737,S006,2025-07-16 18:30:00,Cancelled,Wallet,844.72,Express
O0000500,C08361,S001,2025-02-18 19:27:00,Completed,UPI,20.88,Express
O0000501,C01862,S009,2025-04-17 17:58:00,Completed,Card,1730.94,Standard
O0000502,C04613,S011,2025-07-07 14:55:00,Completed,Card,1665.83,Standard
O0000503,C07162,S009,2025-07-08 23:30:00,Completed,UPI,1363.47,Standard
O0000504,C04362,S009,2025-05-26 15:50:00,Completed,UPI,4.12,Express
O0000505,C00313,S019,2025-04-29 17:11:00,Completed,UPI,1657.65,Standard
O0000506,C07726,S001,2025-01-07 22:10:00,Completed,UPI,1739.77,Standard
O0000507,C05984,S019,2025-08-10 20:05:00,Completed,UPI,11.9,Standard
O0000508,C10695,S015,2025-06-01 20:51:00,Completed,UPI,1344.27,Standard
O0000509,C03547,S001,2025-08-16 14:36:00,Completed,UPI,1745.75,Standard
O0000510,C04256,S006,2025-09-08 12:35:00,Completed,Cash on Delivery,834.19,Standard
O0000511,C01616,S007,2025-07-02 15:32:00,Completed,Card,1350.69,Standard
O0000512,C05952,S021,2025-01-21 18:31:00,Completed,Wallet,1164.85,Standard
O0000513,C02525,S019,2025-03-18 15:58:00,Cancelled,UPI,1671.54,Standard
O0000514,C02881,S001,2025-07-08 20:17:00,Completed,UPI,4.33,Express
O0000515,C06166,S012,2025-12-31 16:28:00,Completed,Card,1671.19,Standard
O0000516,C05478,S014,2025-02-02 14:35:00,Completed,Card,1556.96,Express
O0000517,C05460,S001,2025-10-09 15:52:00,Completed,UPI,1150.91,Express
O0000518,C10216,S010,2025-01-29 12:54:00,Completed,Card,833.66,Standard
O0000519,C09769,S009,2025-11-19 17:15:00,Cancelled,Wallet,1760.06,Standard
O0000520,C08315,S011,2025-05-24 23:42:00,Completed,UPI,1550.9,Express
O0000521,C08182,S005,2025-12-23 09:17:00,Completed,Wallet,1349.9,Standard
O0000522,C01832,S018,2025-01-28 16:44:00,Completed,UPI,1535.73,Express
O0000523,C09244,S010,2025-05-27 13:57:00,Completed,UPI,1560.8,Standard
O0000524,C06850,S021,2025-07-16 19:28:00,Completed,UPI,16.8,Express
O0000525,C09120,S016,2025-10-25 12:13:00,Completed,UPI,4.32,Express
O0000526,C02634,S008,2025-07-05 21:14:00,Completed,UPI,15.58,Standard
O0000527,C06550,S010,2025-04-16 23:54:00,Completed,UPI,841.47,Express
O0000528,C06763,S008,2025-03-29 17:42:00,Completed,Wallet,10.39,Standard
O0000529,C00368,S021,2025-02-03 19:32:00,Completed,Card,1373.18,Standard
O0000530,C08103,S021,2025-11-04 17:30:00,Completed,Card,1742.03,Standard
O0000531,C05764,S011,2025-08-28 17:22:00,Completed,UPI,1670.25,Standard
O0000532,C08615,S001,2025-05-13 16:21:00,Completed,Cash on Delivery,1343.53,Express
O0000533,C02336,S004,2025-06-26 16:15:00,Completed,Card,1659.98,Standard
O0000534,C01280,S020,2025-10-21 18:19:00,Completed,UPI,1157.22,Express
O0000535,C10512,S008,2025-10-22 21:11:00,Completed,UPI,1666.7,Standard
O0000536,C01648,S024,2025-09-17 18:51:00,Completed,UPI,826.63,Standard
O0000537,C07220,S010,2025-11-03 11:50:00,Completed,Card,1729.56,Express
O0000538,C06535,S013,2025-02-06 20:32:00,Completed,UPI,5.34,Standard
O0000539,C04572,S023,2025-09-23 16:36:00,Completed,Cash on Delivery,1361.45,Standard
O0000540,C08380,S010,2025-12-11 13:48:00,Completed,UPI,1544.52,Standard
O0000541,C04481,S021,2025-12-30 21:13:00,Completed,Wallet,1176.38,Express
O0000542,C09043,S022,2025-06-25 18:39:00,Completed,UPI,821.0,Standard
O0000543,C03489,S008,2025-03-28 17:35:00,Completed,Wallet,1166.02,Standard
O0000544,C04414,S005,2025-04-12 12:29:00,Cancelled,Card,1151.7,Standard
O0000545,C04158,S022,2025-10-17 20:19:00,Completed,Wallet,833.89,Standard
O0000546,C00809,S006,2025-12-20 23:42:00,Completed,Card,1740.78,Standard
O0000547,C03233,S008,2025-10-03 15:04:00,Completed,Card,1.99,Express
O0000548,C09746,S010,2025-04-18 13:44:00,Completed,UPI,1741.78,Standard
O0000549,C07357,S008,2025-08-04 19:32:00,Completed,Card,837.21,Standard
O0000550,C09635,S006,2025-11-16 16:31:00,Completed,Cash on Delivery,1551.15,Standard
O0000551,C00483,S010,2025-08-07 18:44:00,Completed,UPI,1744.79,Express
O0000552,C02693,S015,2025-11-29 10:21:00,Completed,Wallet,1564.73,Express
O0000553,C02320,S022,2025-02-20 17:34:00,Completed,UPI,9.12,Express
O0000554,C07410,S010,2025-07-12 21:51:00,Cancelled,Wallet,13.45,Express
O0000555,C10209,S016,2025-08-21 09:45:00,Completed,UPI,7.41,Standard
O0000556,C09488,S013,2025-10-24 17:59:00,Completed,Cash on Delivery,2.83,Standard
O0000557,C06839,S024,2025-07-03 14:28:00,Completed,UPI,11.26,Standard
O0000558,C01230,S021,2025-05-10 19:19:00,Cancelled,UPI,1749.64,Standard
O0000559,C06537,S015,2025-10-28 17:01:00,Completed,UPI,1687.05,Standard
O0000560,C05266,S009,2025-06-03 16:36:00,Completed,UPI,1348.87,Standard
O0000561,C00004,S010,2025-02-26 18:26:00,Completed,Card,14.51,Express
O0000562,C00109,S019,2025-07-15 20:42:00,Completed,Wallet,1670.56,Standard
O0000563,C11526,S005,2025-08-31 19:15:00,Completed,Cash on Delivery,1342.11,Standard
O0000564,C07354,S010,2025-08-01 20:41:00,Completed,Card,1743.93,Express
O0000565,C04652,S002,2025-05-01 22:34:00,Completed,UPI,838.55,Standard
O0000566,C09494,S010,2025-01-02 15:42:00,Completed,Card,12.76,Standard
O0000567,C06389,S011,2025-07-21 18:47:00,Completed,UPI,1550.22,Standard
O0000568,C01316,S009,2025-01-05 20:06:00,Completed,UPI,1354.74,Standard
O0000569,C03480,S008,2025-03-21 22:47:00,Completed,UPI,1668.55,Express
O0000570,C03380,S008,2025-12-17 18:34:00,Completed,UPI,1157.0,Standard
O0000571,C08399,S011,2025-06-07 21:26:00,Completed,Wallet,1671.06,Express
O0000572,C03238,S004,2025-03-16 19:23:00,Completed,UPI,9.72,Express
O0000573,C02993,S019,2025-04-18 15:48:00,Completed,UPI,10.84,Express
O0000574,C09300,S006,2025-07-11 21:18:00,Completed,Card,843.0,Standard
O0000575,C06894,S011,2025-04-11 09:09:00,Completed,UPI,1550.38,Standard
O0000576,C09934,S012,2025-08-16 17:42:00,Cancelled,Card,1154.14,Standard
O0000577,C11537,S002,2025-01-25 09:20:00,Completed,Wallet,829.63,Express
O0000578,C11832,S010,2025-08-22 15:40:00,Completed,UPI,1539.83,Standard
O0000579,C01493,S005,2025-07-02 15:55:00,Completed,Card,6.13,Standard
O0000580,C10737,S008,2025-06-06 10:51:00,Completed,Cash on Delivery,1154.75,Standard
O0000581,C00693,S008,2025-07-11 19:01:00,Cancelled,Cash on Delivery,3.36,Express
O0000582,C06135,S006,2025-05-09 13:28:00,Completed,Cash on Delivery,1738.93,Standard
O0000583,C03170,S018,2025-09-19 17:15:00,Completed,Wallet,4.78,Standard
O0000584,C04133,S008,2025-03-19 22:20:00,Completed,Wallet,1152.61,Standard
O0000585,C01771,S014,2025-11-21 12:13:00,Completed,Card,5.04,Standard
O0000586,C03665,S015,2025-02-26 14:39:00,Completed,Card,1549.92,Standard
O0000587,C04669,S009,2025-04-08 22:10:00,Completed,UPI,7.94,Standard
O0000588,C04687,S001,2025-02-27 16:07:00,Completed,Wallet,1741.55,Standard
O0000589,C02427,S008,2025-11-01 17:59:00,Cancelled,Wallet,8.52,Standard
O0000590,C10588,S012,2025-10-01 21:45:00,Completed,UPI,840.21,Standard
O0000591,C07123,S005,2025-02-03 20:47:00,Completed,Wallet,14.58,Standard
O0000592,C10747,S010,2025-03-10 13:12:00,Completed,Card,833.68,Standard
O0000593,C10617,S019,2025-08-03 10:43:00,Completed,UPI,1348.62,Standard
O0000594,C05979,S013,2025-12-17 15:36:00,Cancelled,UPI,1733.92,Standard
O0000595,C09185,S010,2025-01-15 12:11:00,Completed,Wallet,1742.51,Express
O0000596,C03611,S019,2025-11-12 19:22:00,Completed,Cash on Delivery,1347.49,Standard
O0000597,C00595,S015,2025-07-08 08:43:00,Completed,UPI,1563.41,Standard
O0000598,C07761,S010,2025-07-15 18:47:00,Completed,Card,16.26,Standard
O0000599,C10528,S015,2025-02-25 12:18:00,Completed,Wallet,1671.53,Standard
O0000600,C08217,S005,2025-05-21 20:07:00,Completed,Card,7.22,Standard
O0000601,C03587,S019,2025-05-15 10:45:00,Completed,UPI,1353.27,Standard
O0000602,C01919,S019,2025-02-19 18:38:00,Completed,UPI,6.36,Standard
O0000603,C03621,S016,2025-02-07 20:29:00,Completed,Card,832.59,Standard
O0000604,C02551,S018,2025-10-30 20:39:00,Completed,UPI,1719.49,Standard
O0000605,C05383,S010,2025-11-03 19:48:00,Cancelled,UPI,1567.42,Standard
O0000606,C06415,S022,2025-11-11 22:26:00,Completed,Card,846.4,Express
O0000607,C04946,S001,2025-06-07 16:37:00,Completed,Card,1354.86,Standard
O0000608,C07027,S002,2025-08-20 22:09:00,Completed,Wallet,7.94,Standard
O0000609,C07805,S001,2025-11-28 14:11:00,Completed,UPI,1740.35,Standard
O0000610,C09755,S006,2025-11-09 14:09:00,Cancelled,UPI,827.97,Express
O0000611,C10576,S024,2025-07-22 19:59:00,Completed,Cash on Delivery,818.14,Standard
O0000612,C01944,S012,2025-10-07 10:50:00,Completed,Card,841.34,Standard
O0000613,C08956,S010,2025-06-26 14:57:00,Cancelled,UPI,843.53,Standard
O0000614,C03691,S024,2025-07-17 21:47:00,Completed,Wallet,9.17,Express
O0000615,C09909,S012,2025-08-06 20:49:00,Completed,UPI,842.02,Standard
O0000616,C11100,S008,2025-11-02 11:35:00,Completed,Wallet,1163.01,Express
O0000617,C00742,S004,2025-01-23 21:22:00,Cancelled,UPI,849.66,Standard
O0000618,C07297,S021,2025-03-18 17:42:00,Cancelled,UPI,15.88,Standard
